,user,comment_time,votes,rating,text,sentiment,feedback
10245,又又,2020/4/19,0,4,第二季渐入佳境，越来越像criminal minds，好几个紧急情况都很动人，姐姐反抗家暴者那集很鼓舞人，有一集让种族主义者literally嘴里喷粪真是太棒了 ，编剧天才呀！很喜欢政治正确的设定，它是这部剧最出彩的地方！（有一集快速回顾老年gay couple一生真的太动人啦！）美剧永远这么正能量，干了这碗鸡汤！,1,1
10247,十九月,2011/10/22,119,5,黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊黄磊！！！不解释不解释不解释！！！绝Bi没办法淡定了。。。,0,1
10248,凉小凉o￣ヘ￣o,2011/10/22,101,4,中国男版的欲望都市，孙红雷居然娘了。不过有黄磊的剧肯定不会脑残,1,1
10250,老鸭,2011/10/23,33,3, - - 王珞丹你他妈换两身行不我操，还有京东商城是砸了多少钱啊出现频率怎么那么高啊，里面的女的一个二个脑子没病吧太欠了,0,0
10252,一西一条浪,2012/12/18,22,2,我是费了多大力气忍着看完的，太渣了,0,-1
10255,L@TtE™I我亲爱的偏执狂,2014/3/22,0,3,结局反转，剧情凑合。,1,0
10260,代号A,2016/8/9,5,4,呆鸡实力可爱，拍摄手法算是近年来比较好看的，剧情设置合理小高潮小惊喜不断人设讨喜，啊特摄有点棒,1,1
10267,苏樱,2010/8/26,204,4,3个point：1.过去了就是过去了，少女说了十年之后情人难免沦为朋友。2.不要圈养蓝颜知己，找个gayman做闺蜜才是正经事。3.Julia是狮子座吗死要面子的狮子座！！！,1,1
10270,小枫,2019/2/10,39,3,get不到哎，我觉得纯粹是男主渣才这样的，你一个在婚礼筹备中的人用嘴给异性好友取戒指合适吗？想什么呢？？？？唯一的亮点是乘船过桥洞阴影和余晖交错掠过两人的脸，转瞬即逝，他们从此错过了，永远的错过了。其他地方真的就，太一般了吧。,1,0
10271,影志,2005/12/29,34,4,那些陪伴我们度过大学时光的美好电影,1,1
10272,glim,2018/12/19,1,4,這季有點可愛啊，不是可怕,1,1
10273,水晶,2018/10/21,2,4,这季很多集都有一种让人温暖感动的“亮芝居”的味道（风知、咲暗、泥戏、觉冰）*٩(๑´∀`๑)ง*，真是让人“欲罢不能”(ㅍ_ㅍ)，另外看评论原来几分钟暗藏惊这么多线索……总的来说气氛还不错，不过处处都能发生灵异事件还让人活不让了～～,1,1
10274,WSi,2018/11/6,1,3,已经没啥记忆点了，就记得有个剧情顺手拿别人雨伞素质极差被鬼怪教育一顿，印象深刻的原因是认识的朋友微博上吐槽过自己在日本被偷拿雨伞的经历,1,0
10277,littletwo,2008/6/9,91,4,摸着你的手，就像左手摸右手，什么感觉都没有。可是如果把你的手砍下来，就像砍我的手一样疼……,0,1
10278,U 兔,2016/10/3,56,4,太王朔了，把事儿看得太明白，又故意装糊涂。又是一个永远无法成熟起来的男人形象，一个字儿就是贱，但又贱得这么自然而然，这样的形象普遍而典型，很有都市感。台词太赶趟了，所有的人都演得那么舒服，真是看着太爽了。后三分之一有点泄气，总觉得可以更精彩一点。徐帆的外地人身份有点意外。,1,1
10280,Odair,2012/10/29,22,4,中年出轨男美梦变噩梦的全过程。梁亚洲是蠢怂的主，本来想“家里红旗不倒，外面彩旗飘飘”，没想到小三费尽心机上位，前妻更不好对付，拆东墙补西墙两头不讨好。王朔的剧本，耍贫嘴里透着接地气，真怀疑他写的是自己。傅彪那角色全是大实话，刘蓓的角色青春无敌还透着作，难以想象她和徐帆是同年生人。,1,1
10281,不良生,2020/4/24,1,3,冯小刚拍的电影里，大多都有一个老婆，一个情人。男主们还都觉得自己特情圣，特悲壮。现在回头想来，也是他们这一批影视圈文化人的真实映照吧。,1,0
10282,四不象,2011/8/11,17,4,失望啊。还是原版的好看。莉露露的戏份被减少了，被那只傻不拉叽的小鸡抢了戏,0,1
10284,寻找小小,2012/9/4,0,3,刚看完45卷的漫画，翻新的长篇漫画还是很喜欢的。机器人还是最爱高达系列，因此对这个题材的哆啦A梦不是很感兴趣，但是看着熟悉的道具一一上演挺欢乐的。,1,0
10287,洗狗,2008/10/18,0,3,忘了讲的什么   只记得好像有只垃圾兽,0,0
10292,nicky0520,2019/8/17,31,3,不算差吧，演员选得都挺好的，没有让我出戏的，林柏宏可以，台词还蛮扎实的。其实是一个类似毒液一样的双生，蛋黄初看俗到爆但是越看越可爱。最大的问题就是剧本，逻辑啊逻辑，把外星生物吹得这么牛逼怎么就给电死了呢。后段失控，其实还是可惜了，好好弄说不定可以成为爆款。,1,0
10293,柳三行,2019/8/17,16,2,唯一亮点：声音设计。剩下的：老掉牙的设定、用滥的好莱坞模板、不伦不类没有本土化的台词、把握不了紧张和幽默的节奏、对中国大学生的刻板印象、怪里怪气自以为幽默的段子……我非常厌恶的一点，把西方性喜剧生硬地用在国产影视剧上。,1,-1
10295,大尾巴,2019/8/18,9,2,低配版寄生兽,0,-1
10301,野人泰,2010/8/2,1,4,整季度談不上非常好，後幾集的離奇遭遇將水準往上拉了一點，精神病院結局實在不錯。,0,1
10302,雾中人,2017/9/22,302,5,DC质量最高的美剧，黑色幽默到极致了，企鹅人的演技，稻草人的转变，芭芭拉的白发，维克多的笑容，猪博士的变态，索菲亚的阴谋，法尔科内的死亡，丑爷的回归，这季质量比第三季要好看超多，期待接下来在阿卡姆的企鹅人和小丑联手翻盘。,1,1
10303,Ada🧣Wong💋💍,2017/9/27,232,5,警局被拆了几次，局长被杀的被杀，变疯的变疯，就这样怎么还有一堆人在里面工作呢，是因为能捞到利益吗？更诡异的是。第二天大家都能若无其事的继续工作，罪犯每次杀入警局，地上一排尸体，全都是在装死吧哈哈。哥谭――罪犯、疯子和炮王的摇篮。,0,1
10305,理性の诗,2017/9/29,92,5,犯罪执照这个设定挺扯的，十足的黑色幽默和漫画风格；企鹅继续稳坐黑暗势力头把交椅戏份满满；不敢正面对抗企鹅的戈登正气锐减；哈维若不是有戈登这样的基友早就混成老江湖了；少爷连帽风衣英气逼人；猫女即将用实力证明女性如何上位；毒藤女20岁的身材2岁的性格令人着迷；冰棍谜语人怒刷存在感！,1,1
10306,Dreamer,2018/5/19,8,4,哥谭：复活之城。剧本有些难以描述。犯罪执照也是6666，厉害了我鹅。哥谭有嘻哈，还有音乐剧《芝加哥谭》。没了智商的谜语也是逗。毒藤竟然又又换演员了。真是非常不喜欢Sophia。之前Pyg那几集还不错的，后面几集感觉越来越糟。EP15质量回升，我的谜鹅'戈鹅魂再燃！！我看不懂谜莱。,1,1
10310,髦髦,2011/12/23,12,4,★★★☆ 岁月无情仍愿意，为你闯开新故事。情和义今天我知，是我不需一再怀疑。世上无情人在变，义气本色不太易。但我知，今天到此，生死与你创造名字。,1,1
10312,kiki204629,2018/9/11,276,4,真实历史事件改编。这个不满20岁的逃兵在二战结束前两周，穿着捡到的上尉军官服就此「上位」，一路招摇撞骗收编一众逃兵，从死里逃生的惊弓之鸟修炼成被权力掌控不能自拔的恶魔。人性最禁不起考验，最终被日益膨胀的欲望吞噬。结局字幕的彩蛋绝对让人有汗毛直立的恐惧感，戏谑也罢，但确实警醒。堪比《浪潮》带来的震撼，德国人对战争的反思态度，真是令人钦佩。,1,1
10314,孑然殇逝,2018/10/29,110,4,最可怕的其实不是冒牌上尉杀了那么多人，而是其实很多人都发现他是个冒牌货，但没有去戳破他，所以其实杀人的不仅是他，他也不过是别人手中的木偶。,0,1
10316,独行侠杀手阿何,2018/3/24,32,4,德语太性感了！！！权力成就虚荣，成就了在心狠手辣行径上愈陷愈深的恶魔。结局令人目瞪口呆哭笑不得。93年的新人小哥Max Hubacher演技很好！差点没认出Alexander Fehling！Milan Peschel叔好逗啊，Frederick Lau的角色太惨了>﹏<。 最后的彩蛋笑死我了，一群纳粹出现在现代德国街头，你们剧组真会玩！,1,1
10319,渴赖迩,2009/10/17,45,4,莫名很好看，女主很有魅力。,1,1
10321,琴  酒,2017/4/10,6,4,被蜗牛和猴子两篇的表意方式惊艳了，那个公园二维化的俯视和后来战场原与垃圾君一样样地乘坐游乐设施的镜头语言真是太惊艳了。猴子一话里不断出现的奔跑声话对主题的打断和加深的效果也是。故事的内核非常善，垃圾君好人啊战场原更是……荡漾。但因为确实不吃刻意卖的其他东西，所以还是有距离感。,1,1
10322,"杉小爱|好姑娘,咱们走起来",2014/8/4,16,4,看起来一脸金牛座面相的固执老头总是嚷嚷着要去市中心的那个什么饭馆吃饭，明明脑子开始混沌了仍然傲娇得跟什么似的，儿子闺女谁劝都不聽不放心上，内心OS：你懂屁咧！ 戳中泪点的是那股劲儿，好汉不提当年勇视死如归大丈夫。这老头，多孤单啊。有首歌里唱：我一个人吃饭旅行到处走走,1,1
10326,启酱037,2013/10/2,0,5,轻松的小品剧   结尾其实有着淡淡的忧伤  挺感人的,1,1
10327,Neroat,2018/7/9,53,2,两星都给米迦尔！人类时期如此温柔，变成吸血鬼之后在善良与恶的矛盾中挣扎太戳人心了！考哥又是一个白毛变态2333，不过带感。剧情太差，逻辑不严密，编剧让优一郎和米迦尔基基的又让优一郎和几个妹子开后宫，无语。一到男主就忍不住快进。米迦尔被捅两刀太虐了。泽野的曲子依然是高水准啊。,1,-1
10328,[已注销],2015/4/15,36,3,漫画比食尸鬼还难看 这样还想成四月闭嘴? 可怜动画组那么努力地想把故事改得正常点,1,0
10329,千阙里,2015/4/5,11,3,第一集制作各方面太粗糙了，作为本季新番里比较受人关注的番可以预见之后的差评如潮和销量宝石，真是心疼我wit studio社，霸权社这个名字以后别成笑话了啊……,0,0
10330,大青龍湯小柴胡,2015/10/10,5,3,令人一路「へえええええ」下来的番啊_(: 明明cast和storyboard还有BGM都是一番，还是被这诡异的节奏和省钱的制作击败了呀~似乎想在反乌托邦主题上下功夫，却一味堆叠那些烂大街主流漫画的中二思想，实在辜负了萌点满满的人设。作花痴番来看疗效比较好xD,1,0
10331,千岛酱王子样,2015/11/5,5,3,对这片略失望的原因倒是被腐吸引过去的结果做的一点也不够腐，各种半吊子看的难受，战斗场面也太憋屈bug也太多，总之看的不是很爽。要打就打要基就基，不过冲着傲娇粉毛和马上要黑的肉村第二季肯定还是会看的。,0,0
10332,梦梦梦梦,2017/3/2,298,1,还珠格格里最差的一部，演员大换血，黄奕明明没那么古灵精怪没那么活泼可爱，非要特意演成那样，看着很别扭，马伊琍的紫薇和林心如一比也差太多，还有古巨基也没有苏有朋的五阿哥好看。虽然尔康没换人，但是这一部真的毁了尔康的形象，最终变成了表情包，唯一能看的就是萧剑和晴儿爱情故事这一条线。,1,-1
10333,shield,2017/3/2,179,2,换了演员都看不下去了，黄奕是真可爱但是怨念太深减了几分灵气。,1,-1
10334,璀璨,2009/5/2,165,1,一群奇奇怪怪的演员。还有雷人剧情，太让人崩溃。,1,-1
10339,战国客,2008/7/1,102,3,"第一次接触库布里克的片子,倍受打击~~",1,0
10341,米粒,2012/8/28,84,5,给库爷跪了，不仅仅是起源的设想者，还是末日的预言者啊，他大概不是地球人。演博士的哥分饰三个角色，不仅让观众来劲，他自己也一定爽得要命吧,1,1
10342,苇间疯,2009/8/29,57,5,苏联潜艇军官死前还想着蒙大拿，美国佬意淫得够花哨的。Sean Connery不用多说，依旧是男人的象征。非常扎实的影片，五星之。,1,1
10344,赱馬觀♣,2013/8/30,6,4,涉外题材，好莱坞显然更喜欢过去的苏联。一、纯敌人定位，充分迎合好莱坞正反对立模式。二、斯拉夫人是白人，好莱坞演员可以无缝嫁接。施瓦扮特警，康纳利演舰长。但与中日这些东方国家合作，上述因素变得比较困难。前者，太坏了对方不干，自己是坏人又不符好莱坞传统。后者，一堆演技老鸟无用武之地。,1,1
10352,理想多钱一斤啊,2013/1/25,5,3,好吧就是看了豆友的解释我还是有好些个细节不大清啊。。。凶手是怎么发现并跟踪他们的？车牌号难道不是有好几次都能被看到？凶手如何抓到了夏略特？小女友难道不能描述给警方凶手的长相，并且指出卡车里死去的不是真凶？看来还真得把续集看了。。。。,0,0
