,user,comment_time,votes,rating,text,sentiment,feedback
5751,Bill,2008/7/22,0,3,又想起了一部小时候看过的片子 已经几乎没什么太大的印象了,1,0
5752,兽布鸟,2009/9/5,1,4,居然还是以前在电影院看的~~居然还特喜欢那个结尾~~可以欣赏龙卷风~~,1,1
5754,viking,2007/10/21,72,5,太美了，镜头切的天旋地转 很吊 演员也很有性格 很吊，音乐很迷幻 很吊 太阳太美了 太恐怖了 很吊,1,1
5755,托尼·王大拿,2012/12/27,62,4,舰长之死为第一部分，副舰长和心理分析师之死为第二部分，剩余为第三部分：前两段真是高屋建瓴，无比震撼，也正如著名影迷昆汀所说第三部分是对影片的背叛，这终章竟然有些语焉不详了；但毋庸置疑的是博伊尔确实是一个优秀的电影作者，即便是商业制造也满是个人标签，视觉上的享受足以掩盖故事的漏洞,1,1
5762,时代太潦草,2016/12/6,26,4,蛮好看的。那个一生追逐风暴的人在被龙卷风卷到云端，那几秒的安宁与阳光，动人极了,1,1
5763,Norloth,2014/8/20,18,3,真不忍心给三星……但总觉得哪里差口气，即使有RA也弥补不了啊_(:з」∠)_ 而且Gary这个角色很难让他发挥演技…每个角色似乎都描写不够深入…最后一段很萌（。）电影拍摄手法有点纪录片footage的感觉。,1,0
5765,恶猫的步调,2009/3/31,18,5,文明社会的脆弱性。拍得挺踏实的，镜头画面很纯。题材让人让想三脚妖之日。木村佳乃，美人胚子啊，虽然是三十好几了，在全然大丈夫中也有演出。而另一位亚裔女则在实习医生中出演，一开始失明的那位伊势谷友介出演过蜂蜜与四叶草的电影真人版和人造人卡辛的真人版。,1,1
5766,大刚,2009/1/24,16,4,如果简单说是一部描写人性丑恶的电影倒有点曲解导演的意思，我更倾向于这是一个女主角的个人冒险历程。这部片子里没有什么天使，也没有什么恶棍。大灾难下，人人都是回归原始社会状态而已，而她更像是掉进原始部落的美国宇航员。,1,1
5770,超cute侠,2013/5/4,42,4,比病毒更可怕的往往是人类本身，因为后者会为了掩盖事实去舍弃无辜者的性命，这种不择手段的行为在他们看来只是尽职的表现。,1,1
5771,浮影人生,2011/5/1,6,4,很早前看的。记忆中只留下车厢外电焊闪烁的弧光令人窒息；水面上漂浮的棺材充满了恐怖。,1,1
5773,凌睿,2020/2/25,9,4,"将火车封死，禁止乘客下车，甚至连空气都流不出去。这就够震撼了。
让火车经过卡桑德拉大桥更是凶残狠毒，既能杀死所有人，又像是意外。既能控制疫情，又可以甩锅。
即便后来人们发现高浓度氧气可以杀死病毒，被感染者有可能被治愈，上校还是坚持原计划，一定要弄死所有人。不仅要杀死乘客，连士兵也不留活口。
宁可错杀一千，不可放过一个。心狠手辣，惨无人道。
把所有人杀死，疫情就控制住了，真是逻辑鬼才。
他以为他已经...将火车封死，禁止乘客下车，甚至连空气都流不出去。这就够震撼了。
让火车经过卡桑德拉大桥更是凶残狠毒，既能杀死所有人，又像是意外。既能控制疫情，又可以甩锅。
即便后来人们发现高浓度氧气可以杀死病毒，被感染者有可能被治愈，上校还是坚持原计划，一定要弄死所有人。不仅要杀死乘客，连士兵也不留活口。
宁可错杀一千，不可放过一个。心狠手辣，惨无人道。
把所有人杀死，疫情就控制住了，真是逻辑鬼才。
他以为他已经把所有知情人都杀死了，殊不知自己也是知情人。
他只知道上司派他来负责这件事，殊不知上司还派了其它人盯着他，说不定下一步就是除掉他，兔死狗烹，鸟尽弓藏。
他以为他已经够黑了，殊不知他还是嫩了点。",0,1
5774,人生何处问多情,2014/3/20,249,3,马航事件是不是为这片的营销宣传而搞的啊，我好怀疑……如果是的话，麻烦片子上了就把人放了吧……,0,0
5775,天天也来混豆瓣,2014/3/20,143,1,豆瓣为什么没有负分滚粗这种东西  多年难见的烂片  从首映回来感叹中国电影圈的有效资源都被这帮子根本不懂电影为何物的商人们玩弄与鼓掌之间 一声叹息,1,-1
5778,喜欢穿白T恤的叉,2014/3/7,7,1,看到那几个大陆脸孔大抵就知道是烂片了。。,0,-1
5780,音色罗宾熊,2010/11/6,36,4,当俺认为只有男主角和女主角会幸存的时候，女主角居然吃了便当 囧 还是个大便当 囧RZ 话说鲨鱼在吞女主角前居然还犹豫了一下 囧 好吧，导演的心思果然是微妙的……最后傻气却聪明的黑鬼与男主JQ地活了下来；因为女主的试验而被鲨鱼吞掉的另外三个人太悲催了 ORZORZ,1,1
5781,饮歌,2012/6/29,2,3,就像所有的生物灾难片一样，怪兽永远是不死金刚，主人公永远智商都这么低，最二的人物最终生还····,1,0
5782,赱馬觀♣,2019/11/13,0,3,生于英国而从业崛起于芬兰的双重加持让雷尼哈林的幽默显得很冷，冷到有时你都不知道那究竟算有意为之功力深厚，还是缺陷所致歪打正着？伊伯特对此持较为正面的看法，认为由其所制造的各式惊奇成功颠覆了类型俗套，从没啥新鲜又来这出，变为如此意外以至想笑。但显然影迷并不买账，imdb分数甚低。个人站在二者中间左顾右盼之后决定向老伊的方向挪动两步……,1,0
5783,缘三,2010/9/20,1,3,就是在海神号里加了几条杀鱼，但悲剧的是，海神号居然是后出。更悲剧的是，我居然先看了。“它也许是世界上最聪明的动物，不过终归还是动物”苏珊这句台词太经典了，只可惜被那鲨鱼一口叼去了。哎~~为医学研究基因改造鲨鱼，最后又为救同伴，以身做饵，太奉献了~,1,0
5784,Anakin,2014/1/11,206,3,结局的意思是情夫不如狗,1,0
5785,小岩菽,2013/5/28,114,3,比好莱坞差的那一点气就在于流畅的火急火燎的节奏感，感觉大家都太喜欢讲话了，讲着讲着被水淹了，讲着讲着摔倒了，讲着讲着被车子压到了，为什么毫无性命攸关感啊！！,0,0
5786,regainworld,2014/1/12,19,4,很真实的灾难片，或许会加重我的地铁隧道恐惧症。落后的俄罗斯及其腐朽的官僚作风，和拥堵不堪的交通现状，有力地提升了中国观众的幸福度，比起生活在噩梦中的俄罗斯人民，我们现在就生活在他们的美丽中国梦中,1,1
5787,YthguaN,2014/1/23,17,2,后面是在学海神号么 情节一点都不紧凑 看的差点睡着 幸亏旁边有个话痨一直叨叨 话说这男主应该是高富帅情人好嘛 绿帽子懦弱老实又不时脾气暴躁发泄给老婆孩子 压力山大的中年妇男形象 在CM里肯定会变serial killer的好嘛 最后竟然还老婆孩子全家团圆了 原因何在啊？！能给解释解释么！,1,-1
5788,宅拾叁,2013/5/8,3,3,好莱坞标准灾难片模型。,1,0
5789,铁志,2016/7/11,291,4,俄罗斯现在的电影真是了不得，国人当惭愧。相比当今好莱坞的特效滥用，这部灾难片拍的真诚讨喜，前面铺垫虽长，但人物的情感线并不枯燥。后面一个多小时的灾难营救戏叫个九死一生，惊心动魄，纯火拼，不煽情。印象里纯粹空中营救的戏还真不多，拍到这个水准的更少,1,1
5791,Favillae,2016/6/11,89,4,男主军机转行，胆肥也正常，民航老机长才真战斗种族，徒手高空两机之间爬钢缆啊，帅炸……,0,1
5792,香浓芝士蛋糕,2016/8/20,77,4,不愧是战斗民族！真诚地简单粗暴，连路人死都死得那么干脆利落！这要是好莱坞的套路，就应该绳索慢慢断掉，给特写，紧张bgm或者干脆没有bgm，要死的路人由近景开始推，再给特写，然后煽情bgm，然后再死掉。战斗民族完全不屑这种套路啊，吧唧吧唧，连路人脸都看不到就挂了。给四星不怕你骄傲！,0,1
5793,噗呲噗呲好多鱼,2016/6/29,48,4,第一次看战斗民族的灾难片，很有民族特点呐，尤其两架飞机飞行途中运送乘客的情节，看得我目瞪口呆。特效&剧情也不比好莱坞差，就是铺垫部分确实显冗长，如果能删繁就简，把握好节奏应该会更好看。,1,1
5794,九份的咖啡店,2009/12/22,22,4,喲喲喲 playstation 这置入性广告~,0,1
5800,[已注销],2011/7/28,0,3,臺詞好不能彌補一切，何況還不是字字金句。人性的黑暗面。,1,0
5805,SleepyPino,2012/11/15,0,2,都怪奈特·沙马兰是个拍电影的，电影篇幅太短，坑大难填。要不以他的挖大坑的方式，说不定拍拍电视剧还能向J.J看齐。,1,-1
5806,Annabel,2011/12/21,0,3,我预言植物有朝一日一定会统治地球＝。＝(片子虽然有烂尾嫌疑，不过随便看看还是可以的),1,0
5807,酱酱酱酱,2010/2/24,1,1,没意思，这个病毒无证可取，乱七八糟,0,-1
5808,hildgard,2009/1/8,1,1,飞机上的烂片。。。。,0,-1
5810,百里初灵,2018/6/28,34,5,真人真事改编的电影总是最吸引我的！作为一个一直想买艘帆船的人，看得津津有味。五星给真实的坚韧的人性和帆船这个题材。看完就觉得一定要身强体壮，练好游泳，学会抓鱼，精通地理。小时候对地理完全不感兴趣，现在为了学船，兴趣也大起来了。果然是被逼着学根本没用，自己想学才是王道！,1,1
5812,LoudCrazyHeart,2018/10/11,10,3,大陆翻译的惊涛飓浪根本没有直译的漂流意义，还不如香港的译名漂流心海来得好。最后的真实影像让人惊叹，即便在极端条件下，那股力量那种爱真的能够支撑你活下去。后面居上来个反转确实很抓人，却也是最好的印证。,1,0
5814,陈浩,2015/2/21,37,4,对这个系列一直保有单纯的爱。精致的画面，不刻意卖萌不噱头的故事，几个场景还是打动我。,1,1
5817,淋,2015/3/5,9,5,妈蛋谁说幼儿向的低成本！单纯的爱。精致的画面，不刻意卖萌不噱头的故事，柔化了一场既定的生离死别，只是残忍的没有一句再见。一千年之后，可还会有一个人能再成为它的朋友，或让它想起她。孩子看热闹，一群大人哭成狗！【片尾曲是“1000 Years“，中间插曲是”Strange Signt Reprise“,1,1
5819,DEW,2009/5/31,0,1,看了五分钟 还能再雷人点吗？不知道以为是8几年的片子 还是那时候的烂片 ,0,-1
5820,毛毛,2010/8/7,0,3,没什么可看性 最后那条巨蟒还是没有死,0,0
5822,bubugui,2012/1/30,0,3,"都4了 蛇还这么假 真是哇塞~！严重同情背着大包还在逃命的XD 还跑这么快 看来不多加运动 以后是没机会了 
      
               ",0,0
5823,水晶,2017/5/14,0,3,东方电影频道，目前来看的系列最终作，蛇更牛叉了，头没了乃至粉身碎骨都能再生～～剧中幕后钱多多老板真寒酸，连个保镖都没……舍身同归于尽蛇都不理的那位小哥简直了～最后伏笔，估计也不会有下一部了吧？谁知道~～,0,0
5825,变形的文科生,2018/12/19,85,2,尬爆全程…剧情逻辑在哪？对白跟表演都是大型灾难，跟《奇门遁甲》不相上下……有一说一，果猪、魏君子这一类人确实是资深港片迷，但却是属于上世纪的旧品味了，从影迷到创作者，从电影宣传到上游创作，硬转很难，中间的鸿沟不是你看过多少片子，做过多少电影宣传项目就能弥补的……另外，刘伟强近几年这混的，成了博纳命题作文首席执行导了，拍的都啥玩意儿啊？是晚节不保还是才华误解，还真不好说……,1,-1
5826,摇又鸟又鸟的狗,2018/12/18,41,2,冬叔是真的太可爱了。小怪兽萌萌的，就让我特别想回家拥抱我的猫。,1,-1
5827,相心,2018/12/20,21,3,毫无节操版绿巨人+胡巴+武林乱炖。,0,0
5832,乌苏年,2014/7/31,58,2,好久没看过这么烂的片儿了。全场笑场数次，唏嘘骂声一片。第一次笑场出现在冰冰与晓明云雨过后，镜头转向披头散发的晓明的一刹那。我们后面坐了全场唯一一个鬼佬，我觉得让她看到这么烂的中国片好丢人。。,0,-1
5833,影志,2014/8/15,41,2,其实制作挺不错，就是那台词和剧情啊，给跪了。最后结局是学《卧虎藏龙》么，战争都没结束就以儿女情长完了……1星给哥哥的《红颜白发》。,1,-1
5836,桃桃林林,2011/7/4,266,3,比较有意思的是，这部叫做武侠的电影，却基本都是在干些反传统、反武侠的事情。导演在尝试以自己方式展示他的武侠情结，起先有些新鲜，越来就越不是个味道，叙事上多少有些残，前后分两半，越往后越跑偏。配乐和音效反而印象深刻，终于知道你们为什么总说雷了。两星半，鉴于最近烂片太多，入三。,1,0
